num_class,seed,model,loglik_train,post_train,labels_train,p_entropy_train,NEC_train,AIC_train,BIC_train,avg_max_post_train,loglik_eval,post_eval,labels_eval,p_entropy_eval,NEC_eval,AIC_eval,BIC_eval,avg_max_post_eval,class_counts_train,class_counts_eval,init
9,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-8): 9 x Categorical()
  )
)","tensor(-740932.3369, device='cuda:0', dtype=torch.float64)","[[1.26195889e-21 4.22766725e-11 1.00000000e+00 ... 7.25160121e-11
  3.67799002e-20 6.74314768e-21]
 [1.74496202e-31 5.25248052e-21 1.46159350e-10 ... 1.00000000e+00
  1.47640579e-10 3.82498344e-30]
 [6.94695634e-11 1.35110555e-21 3.29417530e-11 ... 4.04702163e-20
  2.85890745e-10 1.31572539e-30]
 ...
 [1.61179854e-21 2.21587026e-20 9.99999999e-01 ... 6.86537583e-10
  1.87012483e-19 4.27007000e-10]
 [2.67765153e-11 1.00000000e+00 2.96382604e-11 ... 8.61326987e-21
  1.50048141e-29 3.50472185e-11]
 [4.26595007e-22 3.13111050e-11 1.00000000e+00 ... 1.10648379e-10
  5.60711960e-20 4.15209021e-21]]",[2 6 3 ... 2 1 2],0.06460598871990594,"tensor(1.6794e-14, device='cuda:0', dtype=torch.float64)","tensor(1481936.6737, device='cuda:0', dtype=torch.float64)","tensor(1482311.4786, device='cuda:0', dtype=torch.float64)",0.9710414633644501,"tensor(-82252.1242, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 5.07007572e-11 1.54374627e-21 ... 1.79853965e-30
  4.36073692e-20 7.87726988e-21]
 [4.01361164e-21 1.34680065e-10 4.69589421e-21 ... 1.28758482e-10
  6.52930810e-20 2.15505560e-20]
 [2.67765153e-11 1.00000000e+00 2.96382604e-11 ... 8.61326987e-21
  1.50048141e-29 3.50472185e-11]
 ...
 [2.51720505e-10 1.14671367e-20 4.10750300e-31 ... 4.51509267e-20
  3.18663244e-10 8.13430276e-30]
 [2.94121301e-21 4.21359473e-11 1.00000000e+00 ... 3.06449582e-10
  1.55543583e-19 9.25596858e-21]
 [6.26157364e-11 1.00000000e+00 2.97372495e-11 ... 3.65210283e-20
  6.36678722e-29 4.82682718e-11]]",[0 5 1 ... 4 2 1],0.06481955425627561,"tensor(6.9611e-15, device='cuda:0', dtype=torch.float64)","tensor(164576.2484, device='cuda:0', dtype=torch.float64)","tensor(164871.9544, device='cuda:0', dtype=torch.float64)",0.9708769166736465,"{0: 51736, 1: 57616, 2: 55417, 3: 24956, 4: 7545, 5: 17925, 6: 13828, 7: 4026, 8: 12499}","{0: 5728, 1: 6486, 2: 6243, 3: 2763, 4: 812, 5: 1903, 6: 1480, 7: 462, 8: 1407}",random
2,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-1): 2 x Categorical()
  )
)","tensor(-747325.9145, device='cuda:0', dtype=torch.float64)","[[0.98766438 0.01233562]
 [0.99234769 0.00765231]
 [0.93723917 0.06276083]
 ...
 [0.97401546 0.02598454]
 [0.63901263 0.36098737]
 [0.99529521 0.00470479]]",[0 0 0 ... 0 0 0],0.24965768632283206,"tensor(7.9242e-07, device='cuda:0', dtype=torch.float64)","tensor(1494667.8290, device='cuda:0', dtype=torch.float64)","tensor(1494751.1190, device='cuda:0', dtype=torch.float64)",0.880879996222464,"tensor(-83008.4864, device='cuda:0', dtype=torch.float64)","[[0.36652609 0.63347391]
 [0.74140726 0.25859274]
 [0.63901263 0.36098737]
 ...
 [0.4837721  0.5162279 ]
 [0.97858126 0.02141874]
 [0.50251681 0.49748319]]",[1 0 0 ... 1 0 0],0.24918846883724877,"tensor(3.2309e-07, device='cuda:0', dtype=torch.float64)","tensor(166032.9729, device='cuda:0', dtype=torch.float64)","tensor(166098.6853, device='cuda:0', dtype=torch.float64)",0.8813343880855132,"{0: 176343, 1: 69205}","{0: 19680, 1: 7604}",random
3,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-2): 3 x Categorical()
  )
)","tensor(-744954.2303, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 4.25474035e-10 1.44828467e-15]
 [1.00000000e+00 3.66118243e-10 9.20619578e-15]
 [4.26616857e-01 2.74222879e-10 5.73383143e-01]
 ...
 [9.99999999e-01 1.40594295e-09 2.70145360e-18]
 [6.25936994e-10 9.99999999e-01 3.07062335e-15]
 [1.00000000e+00 2.94145453e-10 1.83549565e-18]]",[0 0 2 ... 0 1 0],0.22803705830286555,"tensor(1.3146e-07, device='cuda:0', dtype=torch.float64)","tensor(1489932.4607, device='cuda:0', dtype=torch.float64)","tensor(1490057.3956, device='cuda:0', dtype=torch.float64)",0.8934894609989353,"tensor(-82675.4999, device='cuda:0', dtype=torch.float64)","[[4.06293238e-10 9.99997739e-01 2.26099169e-06]
 [7.27415534e-10 9.99999999e-01 2.26832668e-14]
 [6.25936994e-10 9.99999999e-01 3.07062335e-15]
 ...
 [4.72155739e-10 9.99983297e-01 1.67021097e-05]
 [9.99999998e-01 4.17230297e-10 1.18479258e-09]
 [6.38305093e-10 9.99999997e-01 2.56161264e-09]]",[1 1 1 ... 1 0 1],0.22855814873507024,"tensor(5.5645e-08, device='cuda:0', dtype=torch.float64)","tensor(165374.9998, device='cuda:0', dtype=torch.float64)","tensor(165473.5685, device='cuda:0', dtype=torch.float64)",0.8930951635756026,"{0: 91226, 1: 131426, 2: 22896}","{0: 10158, 1: 14502, 2: 2624}",random
4,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-3): 4 x Categorical()
  )
)","tensor(-744295.9512, device='cuda:0', dtype=torch.float64)","[[9.99999999e-01 7.33200713e-10 8.59126482e-15 2.03696301e-19]
 [9.99999999e-01 6.48342267e-10 1.36570893e-14 1.55745709e-19]
 [3.49338542e-01 3.68898671e-10 6.50661458e-01 2.90892884e-19]
 ...
 [9.99999999e-01 7.43642342e-18 1.83818180e-18 8.70298682e-10]
 [5.66674969e-10 9.99999999e-01 1.38479713e-14 4.65140680e-10]
 [9.99999999e-01 5.33176212e-10 1.23243838e-18 1.11354787e-19]]",[0 0 2 ... 0 1 0],0.26359039108702637,"tensor(1.2610e-07, device='cuda:0', dtype=torch.float64)","tensor(1488623.9023, device='cuda:0', dtype=torch.float64)","tensor(1488790.4823, device='cuda:0', dtype=torch.float64)",0.8771627640524265,"tensor(-82604.6623, device='cuda:0', dtype=torch.float64)","[[3.79342917e-10 9.99991367e-01 8.63184626e-06 6.89495617e-10]
 [6.40844292e-10 9.99999999e-01 2.48946218e-14 4.02194018e-10]
 [5.66674969e-10 9.99999999e-01 1.38479713e-14 4.65140680e-10]
 ...
 [4.28990308e-10 9.99984482e-01 1.55174403e-05 5.96184432e-10]
 [9.99999997e-01 7.06907175e-10 2.00027121e-09 3.76040808e-19]
 [5.87751631e-10 9.99999995e-01 3.34408878e-09 8.90627343e-10]]",[1 1 1 ... 1 0 1],0.2644275046943039,"tensor(5.3456e-08, device='cuda:0', dtype=torch.float64)","tensor(165241.3246, device='cuda:0', dtype=torch.float64)","tensor(165372.7495, device='cuda:0', dtype=torch.float64)",0.876662063101438,"{0: 91226, 1: 106809, 2: 18666, 3: 28847}","{0: 10158, 1: 11836, 2: 2145, 3: 3145}",random
5,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-4): 5 x Categorical()
  )
)","tensor(-741118.5824, device='cuda:0', dtype=torch.float64)","[[9.99999996e-01 2.67553230e-09 8.48123431e-10 3.56335264e-13
  6.99279812e-23]
 [9.99999998e-01 2.44006307e-09 7.58445953e-17 2.95215308e-13
  3.02195917e-23]
 [2.09534997e-01 8.73414554e-10 7.90465003e-01 2.37931268e-20
  1.32184967e-14]
 ...
 [9.99689244e-01 8.64249745e-17 6.49579742e-19 3.10756026e-04
  1.38625819e-17]
 [1.96126936e-09 9.99999994e-01 1.11674033e-09 2.78514433e-09
  4.28807455e-14]
 [9.99999998e-01 2.00661409e-09 1.02461421e-18 2.24679358e-13
  1.85890910e-23]]",[0 0 2 ... 0 1 0],0.25825294829444617,"tensor(3.2301e-07, device='cuda:0', dtype=torch.float64)","tensor(1482277.1648, device='cuda:0', dtype=torch.float64)","tensor(1482485.3897, device='cuda:0', dtype=torch.float64)",0.8807762695577177,"tensor(-82267.5450, device='cuda:0', dtype=torch.float64)","[[6.53029682e-10 5.12334446e-01 4.87660890e-01 2.13654312e-16
  4.66297575e-06]
 [2.15053797e-09 9.99999995e-01 1.09503359e-16 2.53009373e-09
  2.03192622e-14]
 [1.96126936e-09 9.99999994e-01 1.11674033e-09 2.78514433e-09
  4.28807455e-14]
 ...
 [1.39761392e-09 9.99995593e-01 9.33337422e-08 3.78830548e-16
  4.31275559e-06]
 [9.99999994e-01 2.70898463e-09 2.87644984e-09 4.92864808e-13
  1.93161169e-22]
 [1.93704984e-09 9.99999991e-01 3.74070844e-09 3.80469456e-09
  1.16985872e-13]]",[1 1 1 ... 1 0 1],0.2587870242677841,"tensor(1.3342e-07, device='cuda:0', dtype=torch.float64)","tensor(164575.0900, device='cuda:0', dtype=torch.float64)","tensor(164739.3711, device='cuda:0', dtype=torch.float64)",0.8805502324526655,"{0: 77852, 1: 106809, 2: 32040, 3: 15574, 4: 13273}","{0: 8673, 1: 11836, 2: 3630, 3: 1719, 4: 1426}",random
6,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-5): 6 x Categorical()
  )
)","tensor(-740967.4976, device='cuda:0', dtype=torch.float64)","[[9.09123504e-10 2.33268164e-09 2.30442664e-20 3.17867859e-10
  2.23418313e-23 9.99999996e-01]
 [5.02849802e-10 2.15469328e-09 2.70252675e-13 2.95111846e-10
  1.40553824e-24 9.99999997e-01]
 [9.99993024e-01 2.27510511e-18 6.95717322e-06 2.51034442e-18
  1.14774321e-23 1.84801286e-08]
 ...
 [2.60360620e-10 1.00838745e-16 1.38675023e-12 9.99640073e-01
  8.97608637e-16 3.59926456e-04]
 [1.19484276e-09 9.99999995e-01 2.27711957e-16 1.63777462e-09
  3.86097938e-15 1.71212636e-09]
 [3.47998245e-10 1.73859409e-09 1.34898034e-13 2.17494231e-10
  1.25615555e-24 9.99999998e-01]]",[5 5 0 ... 3 1 5],0.1334392877141,"tensor(7.3983e-08, device='cuda:0', dtype=torch.float64)","tensor(1481982.9952, device='cuda:0', dtype=torch.float64)","tensor(1482232.8652, device='cuda:0', dtype=torch.float64)",0.9394264553549064,"tensor(-82243.6981, device='cuda:0', dtype=torch.float64)","[[9.99999963e-01 1.57785838e-09 1.21403142e-09 1.58778936e-17
  3.46173754e-08 5.07530987e-17]
 [7.15477767e-10 9.99999993e-01 2.89110985e-09 1.64612694e-09
  2.62960012e-16 1.85355705e-09]
 [1.19484276e-09 9.99999995e-01 2.27711957e-16 1.63777462e-09
  3.86097938e-15 1.71212636e-09]
 ...
 [9.74905150e-01 2.56888479e-09 2.50948433e-02 2.59824656e-17
  3.83850920e-09 8.94559720e-17]
 [1.91659560e-09 2.31290015e-09 2.09321231e-12 4.15351913e-10
  2.05338386e-30 9.99999995e-01]
 [2.54048782e-09 9.99999973e-01 2.08610333e-08 2.15834898e-09
  3.57887032e-22 1.72677360e-09]]",[0 1 1 ... 0 5 1],0.13368133294425613,"tensor(3.0070e-08, device='cuda:0', dtype=torch.float64)","tensor(164535.3961, device='cuda:0', dtype=torch.float64)","tensor(164732.5334, device='cuda:0', dtype=torch.float64)",0.9392326624650387,"{0: 74990, 1: 72466, 2: 6710, 3: 18060, 4: 6563, 5: 66759}","{0: 8339, 1: 8077, 2: 738, 3: 2008, 4: 688, 5: 7434}",random
7,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-6): 7 x Categorical()
  )
)","tensor(-740845.6667, device='cuda:0', dtype=torch.float64)","[[1.39640760e-08 8.01346010e-09 3.22222124e-13 ... 1.71544150e-15
  9.99999962e-01 1.62451097e-08]
 [2.71271203e-01 7.29642127e-09 1.28322215e-10 ... 4.52426698e-16
  7.28728789e-01 1.03484554e-12]
 [9.88875716e-01 2.36861157e-09 1.11242547e-02 ... 1.39103703e-14
  1.85755860e-15 2.73549806e-08]
 ...
 [7.97799077e-02 5.91995772e-16 1.69999683e-17 ... 1.26442964e-10
  8.74040995e-01 2.42932314e-17]
 [1.80818639e-16 9.99999936e-01 3.19799292e-11 ... 6.07887947e-13
  4.47126769e-08 1.18360039e-08]
 [1.96960884e-01 5.99025987e-09 5.51106755e-16 ... 4.47243293e-16
  8.03039110e-01 4.03678400e-15]]",[5 5 0 ... 5 1 5],0.15785790343617961,"tensor(4.0758e-07, device='cuda:0', dtype=torch.float64)","tensor(1481747.3334, device='cuda:0', dtype=torch.float64)","tensor(1482038.8483, device='cuda:0', dtype=torch.float64)",0.9306250596667072,"tensor(-82228.7339, device='cuda:0', dtype=torch.float64)","[[2.79865771e-16 4.67271385e-01 2.84616514e-04 ... 1.14286271e-05
  6.93496372e-16 5.32432570e-01]
 [3.85784809e-09 9.99999940e-01 1.39873039e-08 ... 1.76077977e-13
  3.57855162e-08 8.28071820e-13]
 [1.80818639e-16 9.99999936e-01 3.19799292e-11 ... 6.07887947e-13
  4.47126769e-08 1.18360039e-08]
 ...
 [1.00897363e-08 7.89580688e-01 2.10350764e-01 ... 5.59374737e-06
  9.37879964e-16 6.29440664e-05]
 [9.99999802e-01 7.93397300e-09 1.95638842e-09 ... 1.15806532e-21
  1.87454542e-07 9.51792343e-16]
 [1.30785650e-08 9.99999781e-01 1.96112990e-07 ... 4.14487532e-19
  8.46557458e-15 7.00412351e-16]]",[6 1 1 ... 1 0 1],0.15778180283023518,"tensor(1.6739e-07, device='cuda:0', dtype=torch.float64)","tensor(164513.4679, device='cuda:0', dtype=torch.float64)","tensor(164743.4614, device='cuda:0', dtype=torch.float64)",0.9306668385159668,"{0: 21719, 1: 84436, 2: 15895, 3: 15574, 4: 9043, 5: 62793, 6: 36088}","{0: 2460, 1: 9404, 2: 1834, 3: 1719, 4: 947, 5: 6968, 6: 3952}",random
8,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-7): 8 x Categorical()
  )
)","tensor(-740847.4141, device='cuda:0', dtype=torch.float64)","[[1.28773996e-08 7.35634932e-09 4.39751567e-13 ... 9.99999964e-01
  1.53226207e-08 4.56651891e-29]
 [2.72008715e-01 6.69834145e-09 1.75256714e-10 ... 7.27991278e-01
  9.24288870e-13 3.76208411e-28]
 [9.84675216e-01 2.17356284e-09 1.53247565e-02 ... 1.60777444e-15
  2.54589801e-08 6.31022993e-23]
 ...
 [7.53424050e-02 5.07861545e-16 2.34976065e-17 ... 8.64044072e-01
  2.00369294e-17 6.74400051e-14]
 [1.50476220e-16 9.99999942e-01 3.16703425e-11 ... 4.01852775e-08
  1.11597502e-08 1.78232943e-21]
 [1.97638361e-01 5.49705886e-09 2.87903444e-16 ... 8.02361633e-01
  1.94950885e-15 7.48938160e-28]]",[5 5 0 ... 5 1 5],0.13592821669770358,"tensor(4.1052e-07, device='cuda:0', dtype=torch.float64)","tensor(1481758.8282, device='cuda:0', dtype=torch.float64)","tensor(1482091.9881, device='cuda:0', dtype=torch.float64)",0.9432430199294644,"tensor(-82228.7712, device='cuda:0', dtype=torch.float64)","[[2.32021626e-16 4.67297946e-01 2.84570372e-04 ... 5.89046586e-16
  5.32355715e-01 5.80815602e-16]
 [3.49073232e-09 9.99999944e-01 1.38616617e-08 ... 3.21283450e-08
  7.39306316e-13 1.61260553e-20]
 [1.50476220e-16 9.99999942e-01 3.16703425e-11 ... 4.01852775e-08
  1.11597502e-08 1.78232943e-21]
 ...
 [9.09341601e-09 7.89483334e-01 2.10427077e-01 ... 7.95646433e-16
  5.95828564e-05 8.87825335e-15]
 [9.99999818e-01 7.28360228e-09 2.67069771e-09 ... 1.71755121e-07
  8.35720908e-16 3.03223575e-28]
 [1.18019750e-08 9.99999785e-01 1.94261075e-07 ... 6.97097599e-15
  6.14750951e-16 1.19531453e-20]]",[6 1 1 ... 1 0 1],0.13650028325221028,"tensor(1.6862e-07, device='cuda:0', dtype=torch.float64)","tensor(164521.5423, device='cuda:0', dtype=torch.float64)","tensor(164784.3921, device='cuda:0', dtype=torch.float64)",0.9429533475695958,"{0: 21719, 1: 84436, 2: 15895, 3: 15574, 4: 8950, 5: 62793, 6: 36088, 7: 93}","{0: 2460, 1: 9404, 2: 1834, 3: 1719, 4: 941, 5: 6968, 6: 3952, 7: 6}",random
9,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-8): 9 x Categorical()
  )
)","tensor(-740906.1073, device='cuda:0', dtype=torch.float64)","[[9.70105486e-17 2.43293518e-09 8.44467789e-13 ... 3.47101635e-09
  2.82008195e-27 8.38958011e-09]
 [3.50697461e-09 2.30669191e-09 1.09763045e-13 ... 4.30743283e-16
  3.09015611e-26 1.27303880e-08]
 [9.56448924e-01 8.07921003e-10 4.35510460e-02 ... 1.13297467e-08
  3.38973357e-20 1.83745222e-08]
 ...
 [4.15766478e-10 7.21860937e-17 4.77222853e-17 ... 4.89959895e-19
  1.44169026e-11 2.70756592e-14]
 [4.01802857e-25 9.99999972e-01 2.07656474e-11 ... 2.26320458e-09
  5.55967683e-23 1.76880868e-16]
 [2.52865202e-09 1.76896809e-09 3.98966828e-18 ... 1.24096003e-17
  2.51735638e-26 9.53281082e-09]]",[5 5 0 ... 5 1 5],0.13367683634294575,"tensor(2.2045e-07, device='cuda:0', dtype=torch.float64)","tensor(1481884.2145, device='cuda:0', dtype=torch.float64)","tensor(1482259.0194, device='cuda:0', dtype=torch.float64)",0.9376476676492139,"tensor(-82233.5197, device='cuda:0', dtype=torch.float64)","[[4.86637986e-17 5.23639781e-01 2.71261368e-04 ... 4.76080596e-01
  1.94177492e-16 5.05935841e-24]
 [1.53203747e-17 9.99999973e-01 2.84681720e-12 ... 2.96228416e-16
  6.42553491e-22 2.83090297e-16]
 [4.01802857e-25 9.99999972e-01 2.07656474e-11 ... 2.26320458e-09
  5.55967683e-23 1.76880868e-16]
 ...
 [3.54318642e-09 9.99921532e-01 7.10124865e-05 ... 1.18991935e-07
  4.28538907e-15 1.54621379e-23]
 [1.22932426e-08 2.40178163e-09 5.18982248e-09 ... 8.38417847e-17
  1.51082176e-26 9.99999951e-01]
 [5.15773564e-17 9.99999845e-01 1.29274182e-07 ... 5.53763823e-17
  3.01715736e-22 2.13569146e-08]]",[1 1 1 ... 1 8 1],0.13385304070955045,"tensor(9.1285e-08, device='cuda:0', dtype=torch.float64)","tensor(164539.0394, device='cuda:0', dtype=torch.float64)","tensor(164834.7454, device='cuda:0', dtype=torch.float64)",0.9375077717019279,"{0: 14895, 1: 106809, 2: 16090, 3: 15752, 4: 9468, 5: 62793, 6: 13374, 7: 93, 8: 6274}","{0: 1667, 1: 11836, 2: 1855, 3: 1738, 4: 993, 5: 6968, 6: 1485, 7: 6, 8: 736}",random
2,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-1): 2 x Categorical()
  )
)","tensor(-747325.5804, device='cuda:0', dtype=torch.float64)","[[0.01195928 0.98804072]
 [0.0074158  0.9925842 ]
 [0.06092486 0.93907514]
 ...
 [0.02507001 0.97492999]
 [0.35974067 0.64025933]
 [0.00455754 0.99544246]]",[1 1 1 ... 1 1 1],0.362632218094184,"tensor(7.9056e-07, device='cuda:0', dtype=torch.float64)","tensor(1494667.1608, device='cuda:0', dtype=torch.float64)","tensor(1494750.4508, device='cuda:0', dtype=torch.float64)",0.8242837704836388,"tensor(-83008.3737, device='cuda:0', dtype=torch.float64)","[[0.6322228  0.3677772 ]
 [0.25750578 0.74249422]
 [0.35974067 0.64025933]
 ...
 [0.5148161  0.4851839 ]
 [0.02076489 0.97923511]
 [0.4960546  0.5039454 ]]",[0 1 1 ... 0 1 1],0.3626439652979712,"tensor(3.2232e-07, device='cuda:0', dtype=torch.float64)","tensor(166032.7474, device='cuda:0', dtype=torch.float64)","tensor(166098.4599, device='cuda:0', dtype=torch.float64)",0.8242738298706589,"{0: 69205, 1: 176343}","{0: 7604, 1: 19680}",cao
3,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-2): 3 x Categorical()
  )
)","tensor(-741838.3115, device='cuda:0', dtype=torch.float64)","[[1.76958692e-02 4.21313732e-01 5.60990399e-01]
 [9.68153438e-03 2.30757797e-01 7.59560669e-01]
 [3.91946139e-02 9.60805386e-01 2.33041267e-18]
 ...
 [1.72539860e-02 1.42003331e-02 9.68545681e-01]
 [4.16689687e-01 1.59835016e-01 4.23475298e-01]
 [6.05180431e-03 1.89230658e-01 8.04717537e-01]]",[2 2 1 ... 2 2 2],0.5823398102253632,"tensor(1.2565e-06, device='cuda:0', dtype=torch.float64)","tensor(1483700.6229, device='cuda:0', dtype=torch.float64)","tensor(1483825.5579, device='cuda:0', dtype=torch.float64)",0.728334814752627,"tensor(-82365.7416, device='cuda:0', dtype=torch.float64)","[[7.31792591e-01 2.68207409e-01 7.51805238e-10]
 [2.56471090e-01 9.84863208e-02 6.45042590e-01]
 [4.16689687e-01 1.59835016e-01 4.23475298e-01]
 ...
 [7.31576389e-01 2.68423609e-01 1.85999496e-09]
 [3.75152921e-02 9.62484706e-01 2.20653857e-09]
 [7.07542224e-01 2.92457775e-01 1.33409620e-09]]",[0 2 2 ... 0 1 0],0.5823281373457153,"tensor(5.2018e-07, device='cuda:0', dtype=torch.float64)","tensor(164755.4832, device='cuda:0', dtype=torch.float64)","tensor(164854.0519, device='cuda:0', dtype=torch.float64)",0.7283315122695864,"{0: 82970, 1: 34538, 2: 128040}","{0: 9073, 1: 3888, 2: 14323}",cao
4,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-3): 4 x Categorical()
  )
)","tensor(-741520.7838, device='cuda:0', dtype=torch.float64)","[[1.10958306e-01 8.89041664e-01 3.02438512e-08 3.11234919e-10]
 [8.24336869e-02 4.35423833e-01 4.82142480e-01 9.03447111e-18]
 [6.28368887e-02 8.35853357e-01 1.63037081e-18 1.01309755e-01]
 ...
 [1.56739382e-01 1.76139189e-03 8.41499226e-01 2.63308100e-17]
 [9.35549596e-01 6.44503902e-02 1.03472655e-08 3.77546046e-09]
 [5.51025247e-02 3.14862175e-01 6.30035300e-01 1.49269576e-18]]",[1 2 1 ... 2 0 2],0.5002877118126685,"tensor(1.0817e-06, device='cuda:0', dtype=torch.float64)","tensor(1483073.5676, device='cuda:0', dtype=torch.float64)","tensor(1483240.1476, device='cuda:0', dtype=torch.float64)",0.7936379495594681,"tensor(-82313.1159, device='cuda:0', dtype=torch.float64)","[[6.39619224e-01 5.53954215e-02 2.57360818e-17 3.04985355e-01]
 [7.79577946e-01 3.54049067e-02 1.85017147e-01 1.22922720e-16]
 [9.35549596e-01 6.44503902e-02 1.03472655e-08 3.77546046e-09]
 ...
 [9.45988817e-01 5.40111644e-02 8.16770729e-10 1.76242758e-08]
 [8.63492801e-02 9.13650718e-01 6.15840426e-10 1.17826131e-09]
 [9.16612019e-01 8.33879623e-02 2.65262969e-10 1.79946398e-08]]",[0 0 0 ... 0 1 0],0.5002959782245966,"tensor(4.4646e-07, device='cuda:0', dtype=torch.float64)","tensor(164658.2319, device='cuda:0', dtype=torch.float64)","tensor(164789.6568, device='cuda:0', dtype=torch.float64)",0.7936357913449843,"{0: 130663, 1: 60935, 2: 37860, 3: 16090}","{0: 14410, 1: 6817, 2: 4202, 3: 1855}",cao
5,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-4): 5 x Categorical()
  )
)","tensor(-740885.3183, device='cuda:0', dtype=torch.float64)","[[8.75445307e-02 4.17096105e-01 6.03260902e-07 4.31226205e-09
  4.95358756e-01]
 [6.88755945e-02 2.41221420e-01 5.31020435e-01 5.04085112e-14
  1.58882550e-01]
 [3.95774987e-02 9.21563430e-01 5.73961037e-17 3.88590715e-02
  5.19239591e-12]
 ...
 [1.32267240e-01 1.27049981e-06 8.67731464e-01 3.29578461e-16
  2.56028122e-08]
 [9.65503551e-01 3.44961286e-02 1.91384717e-07 1.02799859e-07
  2.58829339e-08]
 [4.57421413e-02 1.76493871e-01 7.57070634e-01 2.77788244e-17
  2.06933542e-02]]",[4 2 1 ... 2 0 2],0.5373418091385316,"tensor(1.1719e-06, device='cuda:0', dtype=torch.float64)","tensor(1481810.6367, device='cuda:0', dtype=torch.float64)","tensor(1482018.8617, device='cuda:0', dtype=torch.float64)",0.7727789937936698,"tensor(-82245.1256, device='cuda:0', dtype=torch.float64)","[[6.46734322e-01 5.37469170e-02 1.63601690e-15 2.99518760e-01
  2.42269471e-16]
 [8.01253519e-01 2.10440693e-02 1.77702403e-01 1.26756686e-12
  8.75688121e-09]
 [9.65503551e-01 3.44961286e-02 1.91384717e-07 1.02799859e-07
  2.58829339e-08]
 ...
 [9.42420885e-01 5.75726271e-02 2.66731920e-09 6.48492089e-06
  1.43925439e-16]
 [9.07430866e-02 9.08404921e-01 1.03119544e-08 2.04832650e-08
  8.51961671e-04]
 [9.30170251e-01 6.98292922e-02 3.04065322e-09 4.53847534e-07
  4.13748942e-11]]",[0 0 0 ... 0 1 0],0.5373319637696642,"tensor(4.8400e-07, device='cuda:0', dtype=torch.float64)","tensor(164530.2513, device='cuda:0', dtype=torch.float64)","tensor(164694.5324, device='cuda:0', dtype=torch.float64)",0.7727867276066458,"{0: 130663, 1: 34538, 2: 37860, 3: 16090, 4: 26397}","{0: 14410, 1: 3888, 2: 4202, 3: 1855, 4: 2929}",cao
6,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-5): 6 x Categorical()
  )
)","tensor(-740786.6951, device='cuda:0', dtype=torch.float64)","[[6.75769208e-02 9.29661799e-01 3.13966499e-09 1.06996312e-09
  2.76127551e-03 7.66264718e-17]
 [6.13780661e-02 8.74881615e-01 5.92436910e-02 1.46187165e-15
  4.49662759e-03 2.60442847e-20]
 [2.79591238e-02 2.61026933e-01 6.01126336e-17 7.11013943e-01
  1.92618400e-10 1.60351686e-15]
 ...
 [1.19204800e-01 3.71301581e-07 8.80794773e-01 1.69792587e-17
  5.57860777e-08 2.76691729e-16]
 [8.24892148e-01 1.75107844e-01 1.37948505e-09 1.55359985e-09
  3.86022846e-10 4.37267542e-09]
 [4.04656519e-02 6.48040666e-01 3.09414802e-01 6.80517270e-18
  2.07887993e-03 4.98161588e-25]]",[1 1 3 ... 2 0 1],0.5735479188560977,"tensor(1.2355e-06, device='cuda:0', dtype=torch.float64)","tensor(1481621.3901, device='cuda:0', dtype=torch.float64)","tensor(1481871.2601, device='cuda:0', dtype=torch.float64)",0.7588556489640311,"tensor(-82229.5913, device='cuda:0', dtype=torch.float64)","[[5.23410200e-01 7.61087000e-02 8.20121926e-18 4.00481067e-01
  6.18541571e-17 3.27650126e-08]
 [7.97009907e-01 1.75299790e-01 2.76903023e-02 2.25804206e-15
  6.68716422e-10 1.58100509e-12]
 [8.24892148e-01 1.75107844e-01 1.37948505e-09 1.55359985e-09
  3.86022846e-10 4.37267542e-09]
 ...
 [8.69064647e-01 1.30934353e-01 2.82900738e-10 1.00026886e-06
  1.84136696e-16 2.03582524e-11]
 [6.82280654e-02 9.29910566e-01 1.56562652e-08 4.27090605e-09
  1.86134894e-03 3.31356199e-16]
 [8.26234611e-01 1.73765357e-01 6.82438247e-09 6.15222036e-09
  2.58150753e-10 1.87588699e-08]]",[0 0 0 ... 0 1 0],0.5735195769929516,"tensor(5.1221e-07, device='cuda:0', dtype=torch.float64)","tensor(164507.1826, device='cuda:0', dtype=torch.float64)","tensor(164704.3200, device='cuda:0', dtype=torch.float64)",0.7588545105089956,"{0: 124193, 1: 84556, 2: 6825, 3: 18666, 4: 608, 5: 10700}","{0: 13728, 1: 9404, 2: 780, 3: 2145, 4: 66, 5: 1161}",cao
